id_yt_no;id_yt_var;type_fr;issued;years;title_en;title_fr;value_en;value_fr;color_en;color_fr;description_fr;perforated_dimensions;image
2048;;Poste;1979;1979;Nantes: Congress of the Federation of Philatelic Societies F;52e Congrès national de la Fédération des sociétés philatéliques françaises, à Nantes;1.20 ₣ - French franc;1 f. 20;Multicolor;violet, bleu et gris;;13;T01-000-2048.jpg
2048;a;Poste;1979;1979;;52e Congrès national de la Fédération des sociétés philatéliques françaises, à Nantes;;1 f. 20;;(non dentelé);;No;T01-000-2048.jpg
2049;;Poste;1979;1979;Palais Royal 1789;Palais Royal;1 ₣ - French franc;1 f.;Lilac purple | Violet purple;grenat et carmin;;13;T01-000-2049.jpg
2049;a;Poste;1979;1979;;Palais Royal;;1 f.;;(non dentelé);;No;T01-000-2049.jpg
2050;;Poste;1979;1979;Election of the Assembly of the European Parliament 10 June;Election de l'Assemblée des Communautés Européennes;1.20 ₣ - French franc;1 f. 20;Multicolor;multicolore;;13;T01-000-2050.jpg
2050;a;Poste;1979;1979;;Election de l'Assemblée des Communautés Européennes;;1 f. 20;;(non dentelé);;No;T01-000-2050.jpg
2051;;Poste;1979;1979;National Monument - A tribute to Joan of Arc;Hommage à Jeanne d'Arc. Monument national;1.70 ₣ - French franc;1 f. 70;Dark pink lilac;carmin;;13;T01-000-2051.jpg
2051;a;Poste;1979;1979;;Hommage à Jeanne d'Arc. Monument national;;1 f. 70;;(non dentelé);;No;T01-000-2051.jpg
2052;;Poste;1979;1979;Félix Guyon (1831-1920);Félix Guyon (1831-1920), chirurgien français. Maître de l'école urologique française;1.80 ₣ - French franc;1 f. 80;Cyan blue | Lilac brown;brun et vert-bleu;;13;T01-000-2052.jpg
2052;a;Poste;1979;1979;;Félix Guyon (1831-1920), chirurgien français. Maître de l'école urologique française;;1 f. 80;;(non dentelé);;No;T01-000-2052.jpg
2053;;Poste;1979;1979;Diana bathing, Ecouen Castle;Série artistique;2 ₣ - French franc;2 f.;Black | Orange brown;bistre-orange et noir;Diane au bain. Château d'Ecouen;12 1/2x13;T01-000-2053.jpg
2053;a;Poste;1979;1979;;Série artistique;;2 f.;;(non dentelé);Diane au bain. Château d'Ecouen;No;T01-000-2053.jpg
2054;;Poste;1979;1979;The Church of Auvers sur Oise (Vincent van Gogh);Série artistique;2 ₣ - French franc;2 f.;Multicolor;polychrome;l'église d'Auvers-sur-Oise, de Vincent van Gogh (1853-1890);12 1/2x13;T01-000-2054.jpg
2054;a;Poste;1979;1979;;Série artistique;;2 f.;;(non dentelé);l'église d'Auvers-sur-Oise, de Vincent van Gogh (1853-1890);No;T01-000-2054.jpg
2055;;Poste;1979;1979;TELECOM 79 - 3rd World Exposition of Telecommunication;3e exposition mondiale des télécommunications 'TELECOM 79'. Genève 20-26 sept. 1979;1.10 ₣ - French franc;1 f. 10;Multicolor;olive, bleu-vert et brun;;13;T01-000-2055.jpg
2055;a;Poste;1979;1979;;3e exposition mondiale des télécommunications 'TELECOM 79'. Genève 20-26 sept. 1979;;1 f. 10;;(non dentelé);;No;T01-000-2055.jpg
2056;;Poste;1979;1979;Sabine;Type Sabine;0.70 ₣ - French franc;70 c.;Dark violet blue;bleu-violet;;13;T01-000-2056.jpg
2056;a;Poste;1979;1979;;Type Sabine;;70 c.;;sans bande de phosphore;;13;T01-000-2056.jpg
2056;b;Poste;1979;1979;;Type Sabine;;70 c.;;gomme tropicale;;13;T01-000-2056.jpg
2057;;Poste;1979;1979;Sabine;Type Sabine;1 ₣ - French franc;1 f.;Dark brown olive;olive;;13;T01-000-2057.jpg
2057;a;Poste;1979;1979;;Type Sabine;;1 f.;;sans bandes de phosphore;;13;T01-000-2057.jpg
2057;b;Poste;1979;1979;;Type Sabine;;1 f.;;gomme tropicale;;13;T01-000-2057.jpg
2058;;Poste;1979;1979;Sabine;Type Sabine;1.10 ₣ - French franc;1 f. 10;Emerald;vert;;13;T01-000-2058.jpg
2058;a;Poste;1979;1979;;Type Sabine;;1 f. 10;;sans bandes de phosphore;;13;T01-000-2058.jpg
2058;b;Poste;1979;1979;;Type Sabine;;1 f. 10;;gomme tropicale;;13;T01-000-2058.jpg
2059;;Poste;1979;1979;Sabine;Type Sabine;1.30 ₣ - French franc;1 f. 30;Bright red;rouge;;13;T01-000-2059.jpg
2059;a;Poste;1979;1979;;Type Sabine;;1 f. 30;;sans bandes de phosphore;;13;T01-000-2059.jpg
2059;b;Poste;1979;1979;;Type Sabine;;1 f. 30;;gomme tropicale;;13;T01-000-2059.jpg
2060;;Poste;1979;1979;Sabine;Type Sabine;1.60 ₣ - French franc;1 f. 60;Dark bluish violet;violet;;13;T01-000-2060.jpg
2060;a;Poste;1979;1979;;Type Sabine;;1 f. 60;;sans bandes de phosphore;;13;T01-000-2060.jpg
2060;b;Poste;1979;1979;;Type Sabine;;1 f. 60;;gomme tropicale;;13;T01-000-2060.jpg
2061;;Poste;1979;1979;Sabine;Type Sabine;1.80 ₣ - French franc;1 f. 80;Light orange brown;ocre orangé;;13;T01-000-2061.jpg
2061;a;Poste;1979;1979;;Type Sabine;;1 f. 80;;sans bandes de phosphore;;13;T01-000-2061.jpg
2061;b;Poste;1979;1979;;Type Sabine;;1 f. 80;;gomme tropicale;;13;T01-000-2061.jpg
2062;;Poste;1979;1979;Sabine coil stamp;Type Sabine;1.10 ₣ - French franc;1 f. 10;Emerald;vert;Provenant de roulettes;13 horizontalement;T01-000-2062.jpg
2062;a;Poste;1979;1979;;Type Sabine;;1 f. 10;;no rouge au verso;Provenant de roulettes;13 horizontalement;T01-000-2062.jpg
2063;;Poste;1979;1979;Sabine coil stamp;Type Sabine;1.30 ₣ - French franc;1 f. 30;Bright red;rouge;Provenant de roulettes;13 horizontalement;T01-000-2063.jpg
2063;a;Poste;1979;1979;;Type Sabine;;1 f. 30;;no rouge au verso;Provenant de roulettes;13 horizontalement;T01-000-2063.jpg
2064;;Poste;1979;1979;Castle of Maison-Laffitte;Série touristique;0.45 ₣ - French franc;45 c.;Multicolor;bleu, turquoise et violet;Château de Maisons-Laffitte;13;T01-000-2064.jpg
2064;a;Poste;1979;1979;;Série touristique;;45 c.;;(non dentelé);Château de Maisons-Laffitte;No;T01-000-2064.jpg
2065;;Poste;1979;1979;Region of Lorraine;Régions;2.30 ₣ - French franc;2 f. 30;Multicolor;rouge, noir et jaune;Lorraine;13;T01-000-2065.jpg
2065;a;Poste;1979;1979;;Régions;;2 f. 30;;(non dentelé);Lorraine;No;T01-000-2065.jpg
2066;;Poste;1979;1979;Central School of Arts and Manufactures;150e anniversaire de la fondation de l'Ecole Centrale des Arts et Manufactures;1.80 ₣ - French franc;1 f. 80;Multicolor;vert, noir et jaune;;13;T01-000-2066.jpg
2066;a;Poste;1979;1979;;150e anniversaire de la fondation de l'Ecole Centrale des Arts et Manufactures;;1 f. 80;;(non dentelé);;No;T01-000-2066.jpg
2067;;Poste;1979;1979;Original Work of Salvador Dali;Série 'Création philatélique'. Tableaux;3 ₣ - French franc;3 f.;Multicolor;brun, noir, rouge, outremer et jaune;Oeuvre originale de Salvador Dali;12 1/2x13;T01-000-2067.jpg
2067;a;Poste;1979;1979;;Série 'Création philatélique'. Tableaux;;3 f.;;(non dentelé);Oeuvre originale de Salvador Dali;No;T01-000-2067.jpg
2068;;Poste;1979;1979;Roger Chapelain-Midy. Fire Dancer - The Magic Flute;Série 'Création philatélique'. Tableaux;3 ₣ - French franc;3 f.;Brown olive | Violet brown;olive et brun;Danseur du feu, la flûte enchantée, de Chapelain-Midy;12 1/2x13;T01-000-2068.jpg
2068;a;Poste;1979;1979;;Série 'Création philatélique'. Tableaux;;3 f.;;(non dentelé);Danseur du feu, la flûte enchantée, de Chapelain-Midy;No;T01-000-2068.jpg
2069;;Poste;1979;1979;Judo World Championships in Paris;Championnats du monde de judo;1.60 ₣ - French franc;1 f. 60;Multicolor;vert et noir;;13;T01-000-2069.jpg
2069;a;Poste;1979;1979;;Championnats du monde de judo;;1 f. 60;;(non dentelé);;No;T01-000-2069.jpg
2070;;Poste;1979;1979;Joan of Arc church, Rouen. Detail of stained glass: Herodias;Au profit de la Croix-Rouge. Vitraux de l'église Jeanne d'Arc à Rouen (détails);1.10+0.30 ₣ - French franc;1 f. 10 + 30 c.;Multicolor;polychrome;Hérodiade;13;T01-000-2070.jpg
2070;a;Poste;1979;1979;Joan of Arc church in Rouen;Au profit de la Croix-Rouge. Vitraux de l'église Jeanne d'Arc à Rouen (détails);1.10+0.30 ₣ - French franc;1 f. 10 + 30 c.;Multicolor;Dentelé 12 1/2x13;Hérodiade;12 1/2x13;T01-000-2070.jpg
2071;;Poste;1979;1979;Joan of Arc church in Rouen: Detail of stained glass: Simon;Au profit de la Croix-Rouge. Vitraux de l'église Jeanne d'Arc à Rouen (détails);1.30+0.30 ₣ - French franc;1 f. 30 + 30 c.;Multicolor;polychrome;Simon le Magicien;13;T01-000-2071.jpg
2071;a;Poste;1979;1979;Joan of Arc church in Rouen;Au profit de la Croix-Rouge. Vitraux de l'église Jeanne d'Arc à Rouen (détails);1.30+0.30 ₣ - French franc;1 f. 30 + 30 c.;Multicolor;Dentelé 12 1/2x13;Simon le Magicien;12 1/2x13;T01-000-2071.jpg
2072;;Poste;1979;1979;Fine crafts: The lutherie;Métiers d'Art. 'La Lutherie';1.30 ₣ - French franc;1 f. 30;Multicolor;brun-rouge et sépia;;13;T01-000-2072.jpg
2072;a;Poste;1979;1979;;Métiers d'Art. 'La Lutherie';;1 f. 30;;(non dentelé);;No;T01-000-2072.jpg
2073;;Poste;1980;1980;Eurovision;Eurovision;1.80 ₣ - French franc;1 f. 80;Grey;gris, bleu et bleu-vert;;13;T01-000-2073.jpg
2073;a;Poste;1980;1980;;Eurovision;;1 f. 80;;(non dentelé);;No;T01-000-2073.jpg
2074;;Poste;1980;1980;Zadkine (1890-1967) Lady with a Fan bronze;Série artistique;3 ₣ - French franc;3 f.;Multicolor;bistre, vert et brun;Femme à l'éventail de Zadkine (1890-1967);12 1/2x13;T01-000-2074.jpg
2074;a;Poste;1980;1980;;Série artistique;;3 f.;;(non dentelé);Femme à l'éventail de Zadkine (1890-1967);No;T01-000-2074.jpg
2075;;Poste;1980;1980;Original work of Raoul Ubac;Série artistique;3 ₣ - French franc;3 f.;Grey;bleu-noir, bleu-gris et beige;Oeuvre de Raoul Ubac;12 1/2x13;T01-000-2075.jpg
2075;a;Poste;1980;1980;;Série artistique;;3 f.;;(non dentelé);Oeuvre de Raoul Ubac;No;T01-000-2075.jpg
2075;b;Poste;1980;1980;;Série artistique;;3 f.;;couleur beige omise;Oeuvre de Raoul Ubac;12 1/2x13;T01-000-2075.jpg
2076;;Poste;1980;1980;Carnival: Giants of the North Festival;Les Géants du Nord;1.60 ₣ - French franc;1 f. 60;Multicolor;vert, rouge et bleu;;13;T01-000-2076.jpg
2076;a;Poste;1980;1980;;Les Géants du Nord;;1 f. 60;;(non dentelé);;No;T01-000-2076.jpg
2077;;Poste;1980;1980;French Gastronomy;Gastronomie française;0.90 ₣ - French franc;90 c.;Orange brown | Red;rouge et brun;;13;T01-000-2077.jpg
2077;a;Poste;1980;1980;;Gastronomie française;;90 c.;;(non dentelé);;No;T01-000-2077.jpg
2078;;Poste;1980;1980;Letter to Molly;Journée du timbre;1.30+0.30 ₣ - French franc;1 f. 30 + 30 c.;Multicolor;noir, rose-lilas et bleu-gris;La Lettre à Mélie, d'Avati;13;T01-000-2078.jpg
2078;a;Poste;1980;1980;;Journée du timbre;;1 f. 30 + 30 c.;;(non dentelé);La Lettre à Mélie, d'Avati;No;T01-000-2078.jpg
2079;;Poste;1980;1980;The embroidery;Métiers d'Art. 'La Broderie', d'après une oeuvre de Toffoli;1.10 ₣ - French franc;1 f. 10;Multicolor;bleu foncé, jaune clair et orange;;13;T01-000-2079.jpg
2079;a;Poste;1980;1980;;Métiers d'Art. 'La Broderie', d'après une oeuvre de Toffoli;;1 f. 10;;(non dentelé);;No;T01-000-2079.jpg
2080;;Poste;1980;1980;Anti-smoking Campaign;Lutte contre le tabagisme;1.30 ₣ - French franc;1 f. 30;Multicolor;bleu, noir et rouge;;13;T01-000-2080.jpg
2080;a;Poste;1980;1980;;Lutte contre le tabagisme;;1 f. 30;;(non dentelé);;No;T01-000-2080.jpg
2081;;Poste;1980;1980;Cordes;Série touristique;1.50 ₣ - French franc;1 f. 50;Multicolor;orange, brun et bleu;Bastide (1222) Cordes (Tarn);13;T01-000-2081.jpg
2081;a;Poste;1980;1980;;Série touristique;;1 f. 50;;(non dentelé);Bastide (1222) Cordes (Tarn);No;T01-000-2081.jpg
2082;;Poste;1980;1980;Castle of Maintenon;Série touristique;2 ₣ - French franc;2 f.;Black;noir, brun et rouge-brun;Château de Maintenon;13;T01-000-2082.jpg
2082;a;Poste;1980;1980;;Série touristique;;2 f.;;(non dentelé);Château de Maintenon;No;T01-000-2082.jpg
2083;;Poste;1980;1980;Montauban;Série touristique;2.30 ₣ - French franc;2 f. 30;Multicolor;brun, vert et bleu;Montauban;13;T01-000-2083.jpg
2083;a;Poste;1980;1980;;Série touristique;;2 f. 30;;(non dentelé);Montauban;No;T01-000-2083.jpg
2084;;Poste;1980;1980;Cathedral of Puy;Série touristique;3.20 ₣ - French franc;3 f. 20;Brown;bleu et brun-rouge;Cathédrale du Puy;13;T01-000-2084.jpg
2084;a;Poste;1980;1980;;Série touristique;;3 f. 20;;(non dentelé);Cathédrale du Puy;No;T01-000-2084.jpg
2085;;Poste;1980;1980;C.E.P.T.- Aristide Briand (1862-1932);Europa. Personnages célèbres;1.30 ₣ - French franc;1 f. 30;Multicolor;brun-rouge, rouge, bleu et jaune;Aristide Briand (1862-1932);13;T01-000-2085.jpg
2086;;Poste;1980;1980;C.E.P.T.- St. Benedict (480-547) Patron of Europe;Europa. Personnages célèbres;1.80 ₣ - French franc;1 f. 80;Red;brun-rouge et rouge;Saint Benoît (v. 480-547). Patron de l'Europe;13;T01-000-2086.jpg
2087;;Poste;1980;1980;National School of Arts and Trades 1780-1980 - La Rochefouca;200e anniversaire de l'Ecole nationale supérieure d'Arts et Métiers;2 ₣ - French franc;2 f.;Green | Violet;vert foncé et lie-de-vin;;13;T01-000-2087.jpg
2087;a;Poste;1980;1980;;200e anniversaire de l'Ecole nationale supérieure d'Arts et Métiers;;2 f.;;(non dentelé);;No;T01-000-2087.jpg
2088;;Poste;1980;1980;Dunkirk: Congress of the French Federation of Philatelic Soc;53e Congrès national de la Fédération des sociétés philatéliques françaises, à Dunkerque;1.30 ₣ - French franc;1 f. 30;Blue;bleu-vert, violet et bleu;;13;T01-000-2088.jpg
2088;a;Poste;1980;1980;;53e Congrès national de la Fédération des sociétés philatéliques françaises, à Dunkerque;;1 f. 30;;(non dentelé);;No;T01-000-2088.jpg
2089;;Poste;1980;1980;Spanish Moon Moth (Graellsia isabellae);Série nature. Papillon;1.10 ₣ - French franc;1 f. 10;Green;vert-olive, brun foncé, jaune et bleu-vert;Graellsia isabellae gr.;13;T01-000-2089.jpg
2089;a;Poste;1980;1980;;Série nature. Papillon;;1 f. 10;;(non dentelé);Graellsia isabellae gr.;No;T01-000-2089.jpg
2090;;Poste;1980;1980;PhilexFrance 82 - Albert Dürer (1471-1528) - Self Portrait;Philexfrance'82. Exposition philatélique internationale;2 ₣ - French franc;2 f.;Multicolor;noir, rose carminé, brun, vert-olive et bistre;Autoportrait, d'Albrecht Dürer (1471-1528);12 1/2x13;T01-000-2090.jpg
2090;a;Poste;1980;1980;PhilexFrance 82 - Albert Dürer (1471-1528) - Self Portrait;Philexfrance'82. Exposition philatélique internationale;2 ₣ - French franc;2 f.;Multicolor;avec marge attenante (logo);Autoportrait, d'Albrecht Dürer (1471-1528);12 1/2x13;T01-000-2090.jpg
2090;b;Poste;1980;1980;;Philexfrance'82. Exposition philatélique internationale;;2 f.;;(non dentelé);Autoportrait, d'Albrecht Dürer (1471-1528);No;T01-000-2090.jpg
2090;c;Poste;1980;1980;;Philexfrance'82. Exposition philatélique internationale;;2 f.;;(non dentelé) avec marge attenante;Autoportrait, d'Albrecht Dürer (1471-1528);No;T01-000-2090.jpg
2091;;Poste;1980;1980;International Association of Public Relations;25e anniversaire de l'Association internationale des relations publiques;1.30 ₣ - French franc;1 f. 30;Purple | Violet ultramarine;rouge-brun et bleu;;13;T01-000-2091.jpg
2091;a;Poste;1980;1980;;25e anniversaire de l'Association internationale des relations publiques;;1 f. 30;;(non dentelé);;No;T01-000-2091.jpg
2092;;Poste;1980;1980;Heritage Year;Année du patrimoine;1.50 ₣ - French franc;1 f. 50;Blue;gris et noir;;13;T01-000-2092.jpg
2092;a;Poste;1980;1980;;Année du patrimoine;;1 f. 50;;(non dentelé);;No;T01-000-2092.jpg
2093;;Poste;1980;1980;Geologiacal Congress;Sciences de la Terre;1.60 ₣ - French franc;1 f. 60;Grey;rouge, brun-vert et brun;;13;T01-000-2093.jpg
2093;a;Poste;1980;1980;;Sciences de la Terre;;1 f. 60;;(non dentelé);;No;T01-000-2093.jpg
2094;;Poste;1980;1980;Rochambeau arrived in Newport;Rochambeau. 2e centenaire de l'arrivée à Newport;2.50 ₣ - French franc;2 f. 50;Violet;violet, rouge orangé et gris;;13;T01-000-2094.jpg
2094;a;Poste;1980;1980;;Rochambeau. 2e centenaire de l'arrivée à Newport;;2 f. 50;;(non dentelé);;No;T01-000-2094.jpg
2095;;Poste;1980;1980;Viollet le Duc (1814-1879);Personnages célèbres;1.30+0.30 ₣ - French franc;1 f. 30 + 30 c.;Black;noir;Viollet-le-Duc. (1814-1879);13;T01-000-2095.jpg
2096;;Poste;1980;1980;Jean Monnet (1888-1976);Personnages célèbres;1.30+0.30 ₣ - French franc;1 f. 30 + 30 c.;Blue green | Lilac;brun-rouge et vert;Jean Monnet (1888-1979);13;T01-000-2096.jpg
2097;;Poste;1980;1980;Jean-Marie de La Mennais (1780-1860);Personnages célèbres;1.40+0.30 ₣ - French franc;1 f. 40 + 30 c.;Blue;bleu et bleu-gris;Jean-Marie de La Mennais (1780-1860);13;T01-000-2097.jpg
2098;;Poste;1980;1980;Frédéric Mistral (1830-1914);Personnages célèbres;1.40+0.30 ₣ - French franc;1 f. 40 + 30 c.;Black;noir;Frédéric Mistral (1830-1914);13;T01-000-2098.jpg
2099;;Poste;1980;1980;Saint-John Perse (1887-1975);Personnages célèbres;1.40+0.30 ₣ - French franc;1 f. 40 + 30 c.;Green;vert foncé et vert-olive;Saint-John Perse (1887-1975);13;T01-000-2099.jpg
2100;;Poste;1980;1980;Pierre-Paul de Riquet (1604-1680);Personnages célèbres;1.40+0.30 ₣ - French franc;1 f. 40 + 30 c.;Grey;gris et noir;Pierre Paul de Riquet (1604-1680);13;T01-000-2100.jpg
2101;;Poste;1980;1980;Sabine;Type Sabine;1.20 ₣ - French franc;1 f. 20;Emerald;vert;;13;T01-000-2101.jpg
2101;a;Poste;1980;1980;;Type Sabine;;1 f. 20;;Sans bandes de phosphore;;13;T01-000-2101.jpg
2101;b;Poste;1980;1980;;Type Sabine;;1 f. 20;;Gomme tropicale;;13;T01-000-2101.jpg
2102;;Poste;1980;1980;Sabine;Type Sabine;1.40 ₣ - French franc;1 f. 40;Bright red;rouge;;13;T01-000-2102.jpg
2102;a;Poste;1980;1980;;Type Sabine;;1 f. 40;;Sans bande de phosphore;;13;T01-000-2102.jpg
2102;b;Poste;1980;1980;;Type Sabine;;1 f. 40;;Gomme tropicale;;13;T01-000-2102.jpg
2103;;Poste;1980;1980;Sabine coil stamp;Type Sabine;1.20 ₣ - French franc;1 f. 20;Emerald;vert;Provenant de roulettes;13 horizontalement;T01-000-2103.jpg
2103;a;Poste;1980;1980;;Type Sabine;;1 f. 20;;no rouge au verso;Provenant de roulettes;13 horizontalement;T01-000-2103.jpg
2104;;Poste;1980;1980;Sabine coil stamp;Type Sabine;1.40 ₣ - French franc;1 f. 40;Bright red;rouge;Provenant de roulettes;13 horizontalement;T01-000-2104.jpg
2104;a;Poste;1980;1980;;Type Sabine;;1 f. 40;;no rouge au verso;Provenant de roulettes;13 horizontalement;T01-000-2104.jpg
2105;;Poste;1980;1980;French Golf Federation;Fédération française de golf;1.40 ₣ - French franc;1 f. 40;Lilac brown | Olive;brun et vert;;13;T01-000-2105.jpg
2105;a;Poste;1980;1980;;Fédération française de golf;;1 f. 40;;(non dentelé);;No;T01-000-2105.jpg
2106;;Poste;1980;1980;Theater Comédie Française (1680);300e anniversaire de la Comédie française;2 ₣ - French franc;2 f.;Blue | Red;gris foncé, bleu foncé et camin;;13;T01-000-2106.jpg
2106;a;Poste;1980;1980;;300e anniversaire de la Comédie française;;2 f.;;(non dentelé);;No;T01-000-2106.jpg
2107;;Poste;1980;1980;Tapestry Jean Picart Le Doux Homage to Bach;Série artistique;3 ₣ - French franc;3 f.;Multicolor;noir, rouge, jaune, gris et brun clair;Hommage à J.-S. Bach, Tapisserie de Jean Picart Le Doux;12 1/2x13;T01-000-2107.jpg
2107;a;Poste;1980;1980;;Série artistique;;3 f.;;(non dentelé);Hommage à J.-S. Bach, Tapisserie de Jean Picart Le Doux;No;T01-000-2107.jpg
2108;;Poste;1980;1980;Louis Le Nain (1593 - 1648) The Peasant Family;Série artistique;3 ₣ - French franc;3 f.;Multicolor;brun foncé, brun-rouge, brun clair et gris;La famille de paysans (détail), de Louis Le Nain (1593-1648);12 1/2x13;T01-000-2108.jpg
2108;a;Poste;1980;1980;;Série artistique;;3 f.;;(non dentelé);La famille de paysans (détail), de Louis Le Nain (1593-1648);No;T01-000-2108.jpg
2109;;Poste;1980;1980;Amadeo Modigliani (1884-1920) Woman with blue eyes;Série artistique;4 ₣ - French franc;4 f.;Black | Green;noir, vert, sépia, rose et bleu;Femme aux yeux bleus, oeuvre d'Amedeo Modigliani (1884-1920);12 1/2x13;T01-000-2109.jpg
2109;a;Poste;1980;1980;;Série artistique;;4 f.;;(non dentelé);Femme aux yeux bleus, oeuvre d'Amedeo Modigliani (1884-1920);No;T01-000-2109.jpg
2110;;Poste;1980;1980;Hans Hartung (1904-1989);Série artistique;4 ₣ - French franc;4 f.;Blue;gris-bleu, noir et bleu-gris;Oeuvre de Hans Hartung;12 1/2x13;T01-000-2110.jpg
2110;a;Poste;1980;1980;;Série artistique;;4 f.;;(non dentelé);Oeuvre de Hans Hartung;No;T01-000-2110.jpg
2110;b;Poste;1980;1980;;Série artistique;;4 f.;;Sans la valeur;Oeuvre de Hans Hartung;12 1/2x13;T01-000-2110.jpg
2111;;Poste;1980;1980;Castle of Rambouillet;Série touristique;2.20 ₣ - French franc;2 f. 20;Multicolor;bleu, vert et brun-rouge;Le château de Rambouillet;13;T01-000-2111.jpg
2112;;Poste;1980;1980;Abbey Saint-Pierre in Solesmes;Série touristique;2.50 ₣ - French franc;2 f. 50;Violet;violet, bleu et lilas-rose;l'Abbaye Saint-Pierre de Solesmes;13;T01-000-2112.jpg
2113;;Poste;1980;1980;Yaacov Agam Message of Peace;Série 'Création philatélique';4 ₣ - French franc;4 f.;Multicolor;multicolore;Message de Paix, oeuvre de Yaacov Agam;13;T01-000-2113.jpg
